demand_id,stop_id,distance_m,improvement
1521,1148,201.90136244277798,13.328937541332067
1523,1143,94.11022460391857,59.858319261378796
1523,1144,64.08987220107402,89.87867166422335
1523,1145,79.15987087059958,74.80867299469779
1523,1146,122.11967426975066,31.848869595546702
1526,1111,26.23638039535942,39.19398573918089
1529,1111,35.961730961537434,70.90343671483876
1529,1112,94.68273502862071,12.18243264775549
1577,1111,74.88439006228201,6.632359558578116
1579,1111,70.73028656452624,30.29564219264975
1603,1175,111.01240429001616,55.905965542366275
1603,1176,43.57917543104734,123.3391944013351
1603,1177,26.502947949237647,140.4154218831448
1604,1175,97.16665773298988,35.14696413282559
1604,1176,55.26986351077773,77.04375835503774
1604,1177,76.1467282209157,56.16689364489976
1605,1177,74.23324200619288,18.786119217694264
1606,1176,75.78616607765562,57.75619611502091
1606,1177,24.627062096401186,108.91530009627535
1611,1159,206.12970923971633,22.48194633037923
1611,1160,188.36199772645224,40.24965784364332
1611,1161,174.05618256040202,54.55547300969354
1611,1162,163.1982833472828,65.41337222281277
1611,1163,178.5628828312312,50.04877273886436
1611,1164,80.44471121521912,148.16694435487645
1611,1165,47.98058689459728,180.63106867549828
1611,1166,15.427375222311799,213.18428034778375
1611,1167,57.548349237836526,171.06330633225903
1611,1168,111.97495534716681,116.63670022292875
1611,1169,207.95960019316252,20.65205537693305
1612,1164,37.43290873349278,150.02377376275754
1612,1165,4.0282207610805045,183.42846173516983
1612,1166,49.46581837491421,137.99086412133613
1612,1167,98.97851329329008,88.47816920296025
1612,1168,154.674721694432,32.781960801818315
1613,1161,137.1656588536285,5.996358739202293
1613,1162,85.90981372200734,57.252203870823465
1613,1163,79.30314168587522,63.85887590695559
1613,1166,104.02054334361074,39.14147424922007
1613,1167,73.08869290971073,70.07332468312008
1613,1168,69.04083370549634,74.12118388733447
1613,1169,137.25653160687835,5.905485985952453
1614,1160,177.38496492445464,6.678405192334225
1614,1161,148.50921951599503,35.55415060079383
1614,1162,120.44538116403633,63.617988952752526
1614,1163,128.78990583019308,55.27346428659578
1614,1164,128.61368694174814,55.44968317504072
1614,1165,97.91857267648462,86.14479744030425
